121.000000 , -122.098616, 37.394193, -5.450000
122.000000 , -122.098615, 37.394192, -5.450000
123.000000 , -122.098614, 37.394192, -5.440000
124.000000 , -122.098612, 37.394191, -5.450000
125.000000 , -122.098610, 37.394190, -5.450000
126.000000 , -122.098608, 37.394190, -5.450000
127.000000 , -122.098608, 37.394189, -5.450000
128.000000 , -122.098608, 37.394189, -5.450000
129.000000 , -122.098608, 37.394189, -5.450000
130.000000 , -122.098608, 37.394189, -5.450000
131.000000 , -122.098607, 37.394189, -5.450000
132.000000 , -122.098601, 37.394187, -5.440000
133.000000 , -122.098583, 37.394178, -5.430000
134.000000 , -122.098549, 37.394163, -5.420000
135.000000 , -122.098500, 37.394141, -5.410000
136.000000 , -122.098436, 37.394112, -5.400000
137.000000 , -122.098360, 37.394078, -5.340000
138.000000 , -122.098274, 37.394040, -5.260000
139.000000 , -122.098177, 37.393997, -5.210000
140.000000 , -122.098071, 37.393949, -5.260000
141.000000 , -122.097956, 37.393896, -5.240000
142.000000 , -122.097835, 37.393839, -5.180000
143.000000 , -122.097711, 37.393778, -5.150000
144.000000 , -122.097587, 37.393713, -5.100000
145.000000 , -122.097465, 37.393647, -5.060000
146.000000 , -122.097345, 37.393578, -5.000000
147.000000 , -122.097223, 37.393505, -4.940000
148.000000 , -122.097102, 37.393428, -4.900000
149.000000 , -122.096983, 37.393348, -4.850000
150.000000 , -122.096868, 37.393267, -4.770000
151.000000 , -122.096758, 37.393186, -4.670000
152.000000 , -122.096655, 37.393106, -4.570000
153.000000 , -122.096558, 37.393027, -4.490000
154.000000 , -122.096467, 37.392950, -4.420000
155.000000 , -122.096385, 37.392878, -4.310000
156.000000 , -122.096311, 37.392810, -4.180000
157.000000 , -122.096240, 37.392745, -4.040000
158.000000 , -122.096172, 37.392681, -3.950000
159.000000 , -122.096106, 37.392620, -3.820000
160.000000 , -122.096048, 37.392563, -3.730000
161.000000 , -122.096002, 37.392516, -3.660000
162.000000 , -122.095962, 37.392474, -3.610000
163.000000 , -122.095926, 37.392437, -3.560000
164.000000 , -122.095892, 37.392400, -3.510000
165.000000 , -122.095855, 37.392361, -3.470000
166.000000 , -122.095814, 37.392317, -3.430000
167.000000 , -122.095768, 37.392266, -3.330000
168.000000 , -122.095716, 37.392208, -3.260000
169.000000 , -122.095659, 37.392144, -3.210000
170.000000 , -122.095597, 37.392073, -3.170000
171.000000 , -122.095531, 37.391997, -3.100000
172.000000 , -122.095460, 37.391915, -3.020000
173.000000 , -122.095387, 37.391832, -2.910000
174.000000 , -122.095316, 37.391750, -2.860000
175.000000 , -122.095246, 37.391670, -2.790000
176.000000 , -122.095173, 37.391591, -2.730000
177.000000 , -122.095095, 37.391512, -2.650000
178.000000 , -122.095013, 37.391432, -2.600000
179.000000 , -122.094925, 37.391350, -2.550000
180.000000 , -122.094840, 37.391276, -2.520000
181.000000 , -122.094766, 37.391216, -2.470000
182.000000 , -122.094707, 37.391168, -2.390000
183.000000 , -122.094662, 37.391133, -2.320000
184.000000 , -122.094633, 37.391111, -2.290000
185.000000 , -122.094614, 37.391097, -2.260000
186.000000 , -122.094598, 37.391084, -2.240000
187.000000 , -122.094582, 37.391073, -2.230000
188.000000 , -122.094564, 37.391059, -2.210000
189.000000 , -122.094534, 37.391037, -2.190000
190.000000 , -122.094486, 37.391002, -2.150000
191.000000 , -122.094423, 37.390956, -2.090000
192.000000 , -122.094346, 37.390902, -2.030000
193.000000 , -122.094257, 37.390842, -1.970000
194.000000 , -122.094157, 37.390777, -1.900000
195.000000 , -122.094048, 37.390707, -1.840000
196.000000 , -122.093933, 37.390636, -1.740000
197.000000 , -122.093819, 37.390568, -1.660000
198.000000 , -122.093701, 37.390500, -1.590000
199.000000 , -122.093578, 37.390433, -1.520000
200.000000 , -122.093456, 37.390368, -1.440000
201.000000 , -122.093336, 37.390305, -1.400000
202.000000 , -122.093214, 37.390242, -1.380000
203.000000 , -122.093085, 37.390178, -1.360000
204.000000 , -122.092956, 37.390114, -1.350000
205.000000 , -122.092827, 37.390051, -1.290000
206.000000 , -122.092696, 37.389986, -1.200000
207.000000 , -122.092562, 37.389919, -1.140000
208.000000 , -122.092425, 37.389852, -1.050000
209.000000 , -122.092286, 37.389782, -0.980000
210.000000 , -122.092144, 37.389712, -0.920000
211.000000 , -122.092001, 37.389641, -0.840000
212.000000 , -122.091859, 37.389569, -0.750000
213.000000 , -122.091713, 37.389497, -0.680000
214.000000 , -122.091569, 37.389426, -0.630000
215.000000 , -122.091427, 37.389355, -0.610000
216.000000 , -122.091288, 37.389285, -0.570000
217.000000 , -122.091150, 37.389216, -0.550000
218.000000 , -122.091015, 37.389149, -0.540000
219.000000 , -122.090883, 37.389085, -0.520000
220.000000 , -122.090750, 37.389020, -0.550000
221.000000 , -122.090618, 37.388954, -0.510000
222.000000 , -122.090489, 37.388890, -0.510000
223.000000 , -122.090364, 37.388828, -0.510000
224.000000 , -122.090243, 37.388768, -0.530000
225.000000 , -122.090126, 37.388708, -0.530000
226.000000 , -122.090017, 37.388651, -0.520000
227.000000 , -122.089919, 37.388599, -0.530000
228.000000 , -122.089831, 37.388553, -0.530000
229.000000 , -122.089752, 37.388512, -0.540000
230.000000 , -122.089680, 37.388474, -0.570000
231.000000 , -122.089616, 37.388440, -0.580000
232.000000 , -122.089560, 37.388411, -0.590000
233.000000 , -122.089514, 37.388387, -0.580000
234.000000 , -122.089480, 37.388369, -0.570000
235.000000 , -122.089457, 37.388358, -0.540000
236.000000 , -122.089446, 37.388352, -0.530000
237.000000 , -122.089443, 37.388351, -0.520000
238.000000 , -122.089443, 37.388351, -0.520000
239.000000 , -122.089443, 37.388351, -0.520000
240.000000 , -122.089443, 37.388351, -0.520000
