121.0,-122.09857760763549,37.39411559259225,-10.304216607562891,728.3135396555768
122.0,-122.09866871700673,37.39421971965156,-14.563337816834565,739.72983593275
123.0,-122.0985880626615,37.39418702059271,5.024393531572387,761.2184429099062
124.0,-122.09860307717956,37.394104236313126,-1.3585088571431407,756.335431638837
125.0,-122.09864150392079,37.394139158770514,6.300815993208779,744.7181472916427
126.0,-122.09872982370109,37.3942009302932,-6.0491161952997725,765.2855194317723
127.0,-122.09862014885177,37.39406351705142,-11.601110398457893,763.4255642778371
128.0,-122.09870041403602,37.394152787316706,-2.8968741418663995,756.2712509309159
129.0,-122.09859565526546,37.39420021904566,-2.5565322852134686,767.5149455454164
130.0,-122.0986713220002,37.39421658669689,-8.70903264225854,767.9569217660023
131.0,-122.09861415952612,37.39421481771111,-21.018684049909695,767.9000940459766
132.0,-122.09869791552508,37.3941829650764,-20.38730415939822,761.6539183536729
133.0,-122.098860336393,37.39410500094346,7.4607645739072,783.5327172269511
134.0,-122.09862979141494,37.39414783637039,2.329875399901341,786.9544075569022
135.0,-122.0985495691338,37.39415125488185,9.546233704845784,785.5290441853866
136.0,-122.09848949014108,37.39414163342276,-15.057432957892374,770.7478771071794
137.0,-122.09839734148082,37.39410960673815,-10.308748971904203,770.9707334658866
138.0,-122.09829653461739,37.39408506571434,-8.245023620602778,770.0442556540071
139.0,-122.09826624906196,37.39409258934289,-5.4108122042175655,768.8689002409674
140.0,-122.09822803131223,37.39398701952781,-5.848677200807124,771.2440106943797
141.0,-122.09804322767037,37.39398454674392,-27.541796987071972,755.274367129346
142.0,-122.09776892631598,37.39381736897107,4.673077437997359,780.7843388932615
143.0,-122.09774606161758,37.39380826445544,-9.481946445536153,766.5312229079224
144.0,-122.09763583890657,37.39371672207833,-28.103021410056332,751.9263429259264
145.0,-122.09747412101265,37.39367451461299,0.9873769919642041,772.0525497587982
146.0,-122.0974147135403,37.39367272406838,-9.40714172561993,758.4548886291202
147.0,-122.09723132335863,37.393475979423094,6.380578157417708,765.1916370050491
148.0,-122.09711943492776,37.39351731802249,-10.964537852503993,754.7610048566238
149.0,-122.0968941914765,37.39340892886332,-5.398793270163821,758.2345800942851
150.0,-122.0969037620017,37.39331501597013,-2.843086772026028,756.5587565892799
151.0,-122.09679742507647,37.39328042789484,-16.77034047238237,742.1152337421946
152.0,-122.0967100235296,37.39313482925843,-19.372288340297715,737.1656246900858
153.0,-122.0966405861116,37.39310566641126,-12.183054206513066,746.2505692038343
154.0,-122.09661259114866,37.39298275134696,-10.146586465207765,740.0894816597818
155.0,-122.0965314688848,37.39297430460502,-14.476022243112027,733.2003336669893
156.0,-122.09637225847543,37.39284816051191,-16.50224364044011,736.8205467613611
157.0,-122.09629112742059,37.39284092466412,-4.23815843054973,738.8832695527851
158.0,-122.0962160332609,37.3927087899492,8.401793966065595,742.7028910779882
159.0,-122.09610301294443,37.39269472322722,-4.12831261134856,739.4493826799005
160.0,-122.09614185936287,37.392598202786786,2.696676913505674,743.8790556779222
161.0,-122.09604364825385,37.392560206127754,-4.018608569807128,743.4178318765158
162.0,-122.09599566177272,37.3925448659885,-0.15828600125124334,743.6083382576608
163.0,-122.09603585574772,37.39247188236104,-11.345644099850427,741.2232359005403
164.0,-122.09597005824111,37.392461974106126,1.3956844897573688,745.3888624763352
165.0,-122.09589383876315,37.392443885000475,-10.589721007704018,735.8207745097747
166.0,-122.09586978285688,37.3923400185069,-7.478154298354515,734.373716621179
167.0,-122.09578447096344,37.392361996183865,-16.58655737563538,736.4829927415927
168.0,-122.09575411345938,37.392275211849075,-8.01716917222524,740.5294203249716
169.0,-122.09574802635198,37.392210697780506,-3.603064967930886,745.0220975847138
170.0,-122.09564438609745,37.39212391883882,-0.4337167842777398,746.0077157982884
171.0,-122.09559790713071,37.39202793430419,-3.0211042540420587,746.2992300058929
