0,37.39602759085204,-122.10314500383382,-11.799089896170104
1,37.39609117379915,-122.10307775810973,-2.292159003852819
2,37.39601192510594,-122.10320036493027,8.5640034133859
3,37.39596328308483,-122.10304571585398,-3.691902883512697
4,37.39602110491472,-122.10302503991315,-16.827305773231625
5,37.39577876230565,-122.10302104693794,15.039503016748645
6,37.3958649755624,-122.10289394638723,-17.41552160811084
7,37.39579085774122,-122.10293246744592,-15.464353147086843
8,37.396177567471675,-122.1027402234743,1.4911095426607208
9,37.39592844114227,-122.10275851862535,8.277611493696169
10,37.396149321103024,-122.10317098764729,-5.378796296523528
11,37.39576523558937,-122.10290321890774,-6.706764986067036
12,37.395837871722506,-122.10301982826076,-21.536246828418584
13,37.39569624986168,-122.10288117144971,26.17858782306361
14,37.395804960527606,-122.10286598063185,-17.865737769366014
15,37.3959509943348,-122.10287903528265,12.257330499296557
16,37.39603188263435,-122.10281415983732,-1.602787738588867
17,37.395755445821315,-122.10314676503333,-7.230250368725693
18,37.39590006571779,-122.10301394517361,-23.141624574390814
19,37.39581995060143,-122.1030704453666,-11.32456041292565
20,37.396114559292926,-122.10304256315263,-2.08976836788972
21,37.39605398847491,-122.10319218149081,-15.397300252558244
22,37.39588021961895,-122.10288444264384,3.6719841739044
23,37.39592893901924,-122.1028527751012,-5.833899925835333
24,37.3958454707989,-122.10290002016907,-2.313254120882246
25,37.395689392757276,-122.10283962643005,-23.887470197649883
26,37.39572898423191,-122.10286873868624,-9.462327757012035
27,37.395581876243064,-122.10282193994746,-4.95359114159662
28,37.39581419188904,-122.10288860263235,0.1034245270139733
29,37.39593089495388,-122.10287205910814,-1.9848231239673537
30,37.395826992099785,-122.10269676717627,1.4092330503272215
31,37.39594043180273,-122.10309784454878,-13.373318745021706
32,37.39563918367455,-122.10288632434663,0.08584082160160579
33,37.39589716932259,-122.10282915229334,-5.511926440323834
34,37.39561792788533,-122.1026759818056,-5.264189604836318
35,37.395838971584325,-122.1030342085563,-1.8533774085919144
36,37.396119844719415,-122.10317145632953,0.8667173453748569
37,37.39604686610161,-122.10316473666889,6.458474524773383
38,37.39593758634827,-122.10298749988492,-5.012097749374731
39,37.39567591807617,-122.10267452949945,9.644253762914142
40,37.39589304706203,-122.10293258164619,-10.540315733020801
41,37.3957766042089,-122.10263846696832,4.36971070116409
42,37.39574571499563,-122.10305876002539,-26.49389082653276
43,37.396009413138984,-122.10263397216846,-2.2606865937782654
44,37.395911005916396,-122.10277557810535,7.335868167284669
45,37.39596888377182,-122.1031732428373,-9.356566086365381
46,37.39590869939208,-122.10301613444925,-18.723308562525713
47,37.3961659791887,-122.10300620822451,-9.69840632579872
48,37.39593438786668,-122.10306752418781,-21.29764510760162
49,37.39598187506056,-122.10305434965503,5.063193338898509
50,37.39589767869791,-122.10303829987022,10.13034917930038
51,37.395877178043,-122.10306950747606,-2.6140480781852973
52,37.39597999655949,-122.10307224912948,0.1838488156872705
53,37.39601122863477,-122.10311366595246,-11.501118992118178
54,37.39576534694753,-122.10293065802217,-21.34898619212017
55,37.39578544510885,-122.10281872161043,17.081866107156216
56,37.39568412299015,-122.10281491314264,-5.4212934784542135
57,37.39601190512833,-122.1028639367897,-28.455818528457137
58,37.395883125175544,-122.10291944560215,-22.85174837504819
59,37.395872464962245,-122.10284499955678,11.408152057145605
60,37.39588563280742,-122.10285761222015,10.009025958425577
61,37.39572953299736,-122.10269775057048,5.993705243623081
62,37.39588308636983,-122.10292373995256,0.6510672551699063
63,37.39585265905472,-122.10298734559915,-17.98700290979311
64,37.39587796064747,-122.10278306114425,16.92692982089632
65,37.395889091492336,-122.10281465473336,9.65713633045402
66,37.39594290970477,-122.1029471761572,-23.429553963187878
67,37.396002460326905,-122.10282811387926,6.657019903883626
68,37.39589925906707,-122.10274699219475,-32.57338021873488
69,37.39597874376315,-122.10263474257509,19.32514950720841
70,37.39607951092119,-122.10285688869513,20.0506742882843
71,37.39602450654866,-122.10271939615185,8.944863942724263
72,37.39606502485573,-122.1027180207545,14.686321262316737
73,37.39612749801758,-122.10289040649964,-0.7524699540572054
74,37.396024658809125,-122.10262316069964,8.725136893664091
75,37.396039542094734,-122.10274142069102,1.8577721288870879
76,37.39627270630769,-122.1028793225293,-1.7033494362057242
77,37.39587435059796,-122.10254099617,-6.427185895535004
78,37.39586903867725,-122.10252441904764,-2.6041267022347827
79,37.396081046422324,-122.10245868957979,-15.539825074346952
