0,37.423781831227075,-122.09421719115105,-25.439074126043085
1,37.42338724857206,-122.09399502634365,-19.4667868981916
2,37.42344787199617,-122.09409671270701,-32.39129464991194
3,37.423701812515716,-122.09428120982122,-43.62451323259561
4,37.42342577828318,-122.09409013689535,-33.11080318341632
5,37.42374509684424,-122.09418319171701,-22.530101322191932
6,37.42343380258944,-122.09413630445007,-40.64703186888767
7,37.42357549765768,-122.09410320684545,-22.73336876472889
8,37.4235476909977,-122.09422127002715,-46.07924483066331
9,37.4236178174085,-122.09409484082731,-17.65866576480218
10,37.42383025915586,-122.09422171338873,-22.17896450626093
11,37.42366352483606,-122.09419362061575,-31.351435744208842
12,37.42352514675248,-122.09406194294988,-19.704083664809957
13,37.423608802762594,-122.09421654205772,-40.08710193572552
14,37.42372843128374,-122.09421811819271,-30.212259581620827
15,37.42374722114892,-122.09426981402187,-37.80466721266354
16,37.42370211724912,-122.0941815743993,-25.963447954679182
17,37.42327761154553,-122.09397833138878,-25.895099241986312
18,37.42358372666804,-122.09419082046402,-37.662506927884564
19,37.423658760842464,-122.09422541472024,-37.44024404286718
20,37.42360181943697,-122.09414235897306,-27.518964176582262
21,37.42343416101559,-122.09402393512418,-20.715554841090466
22,37.42369474355899,-122.09418734225932,-27.63139161323836
23,37.42370975675546,-122.09417340020688,-23.88037081986151
24,37.42350779679366,-122.09406385636521,-21.564900280635296
25,37.42359471235631,-122.09420801240746,-39.802227492094026
26,37.423547276996835,-122.09406016002382,-17.550554339125217
27,37.42362409754674,-122.0941525709889,-27.435903342572935
28,37.4234386891504,-122.09406591427272,-27.777038721599492
29,37.423648451725214,-122.0941151299283,-18.695683303100264
30,37.423504557044225,-122.09415311818536,-37.66483596942147
31,37.42370140294021,-122.09427542037567,-42.68027082938021
32,37.423830760332656,-122.09419697977978,-17.74473582858368
33,37.4236113975406,-122.09417133061812,-31.81775032931891
34,37.423486373232556,-122.09414052257404,-36.9630947483173
35,37.423455109908744,-122.09402732990226,-19.50328754253463
36,37.42378737856123,-122.09425762497581,-32.2148133230968
37,37.423659642217885,-122.09417283906248,-28.009725776555413
38,37.42358378526083,-122.09419769015115,-38.87121829867251
39,37.42339204670503,-122.0940118257225,-22.124501499446783
40,37.423593046499136,-122.09422468150187,-42.883294058160836
41,37.423584219783045,-122.09408801788308,-19.345657420522464
42,37.423474309033246,-122.09409607882743,-30.111149493241427
43,37.42371506107933,-122.09416444999385,-21.822618240663218
44,37.42357557482415,-122.09414017777705,-29.351542598604084
45,37.423370398957545,-122.09402483503794,-26.278227533804255
46,37.423479720820666,-122.0940673916649,-24.56939594314567
47,37.42356659970507,-122.09415552090798,-32.855742481731085
48,37.42368180511149,-122.0941588823299,-23.670052886864514
49,37.4235919201379,-122.09409652628165,-20.232972303624308
50,37.4236213180178,-122.09408461173669,-15.617726928978788
51,37.42339551517649,-122.09404327088401,-27.449072962669625
52,37.42370862699133,-122.09415736568337,-21.133576377415526
53,37.42354737803241,-122.09401954079058,-10.33245738399367
54,37.4237177807439,-122.09417919442087,-24.229934684999847
55,37.42363596212928,-122.0940990061979,-16.922040127658025
56,37.42358573428055,-122.09408784189033,-19.198620005553764
57,37.42357459042205,-122.0941701728638,-34.77363108331945
58,37.423457336651055,-122.09403580261838,-20.849177101614515
59,37.42377641128659,-122.09422827967387,-27.95598509115154
60,37.4237143874173,-122.09414486545604,-18.39611734710401
61,37.42347249810695,-122.09406366019059,-24.506480778885013
62,37.42351700524963,-122.09405971781489,-20.03192331326766
63,37.42357723410174,-122.09418265490108,-36.76596569454016
64,37.42352371535564,-122.09417303145506,-39.60411425889593
